DATE,GAME,YEAR,HOME/VISITOR,TEAM,POINTS,RESULT,PT_DIFF,PTS ALLOWED,OPPONENT
2021-12-31,DAL @ SAC,2022,VISITOR,DAL,112,W,16,96,SAC
2021-12-31,LAC @ TOR,2022,HOME,TOR,116,W,8,108,LAC
2021-12-31,LAC @ TOR,2022,VISITOR,LAC,108,L,-8,116,TOR
2021-12-31,MIA @ HOU,2022,HOME,HOU,110,L,-10,120,MIA
2021-12-31,MIA @ HOU,2022,VISITOR,MIA,120,W,10,110,HOU
2021-12-31,MIN @ UTA,2022,HOME,UTA,120,W,12,108,MIN
2021-12-31,MIN @ UTA,2022,VISITOR,MIN,108,L,-12,120,UTA
2021-12-31,NYK @ OKC,2022,HOME,OKC,95,W,15,80,NYK
2021-12-31,NYK @ OKC,2022,VISITOR,NYK,80,L,-15,95,OKC
2021-12-31,PHO @ BOS,2022,HOME,BOS,123,W,15,108,PHO
2021-12-31,PHO @ BOS,2022,VISITOR,PHO,108,L,-15,123,BOS
2021-12-31,POR @ LAL,2022,HOME,LAL,139,W,33,106,POR
2021-12-31,POR @ LAL,2022,VISITOR,POR,106,L,-33,139,LAL
2021-12-31,SAS @ MEM,2022,HOME,MEM,118,W,13,105,SAS
2021-12-31,SAS @ MEM,2022,VISITOR,SAS,105,L,-13,118,MEM
2022-01-01,CHI @ WAS,2022,HOME,WAS,119,L,-1,120,CHI
2022-01-01,CHI @ WAS,2022,VISITOR,CHI,120,W,1,119,WAS
2022-01-01,DEN @ HOU,2022,HOME,HOU,111,L,-13,124,DEN
2022-01-01,DEN @ HOU,2022,VISITOR,DEN,124,W,13,111,HOU
2022-01-01,GSW @ UTA,2022,HOME,UTA,116,L,-7,123,GSW
2022-01-01,GSW @ UTA,2022,VISITOR,GSW,123,W,7,116,UTA
2022-01-01,LAC @ BKN,2022,HOME,BKN,116,L,-4,120,LAC
2022-01-01,LAC @ BKN,2022,VISITOR,LAC,120,W,4,116,BKN
2022-01-01,NOP @ MIL,2022,HOME,MIL,136,W,23,113,NOP
2022-01-01,NOP @ MIL,2022,VISITOR,NOP,113,L,-23,136,MIL
2022-01-01,SAS @ DET,2022,HOME,DET,117,W,1,116,SAS
2022-01-01,SAS @ DET,2022,VISITOR,SAS,116,L,-1,117,DET
2022-01-02,DAL @ OKC,2022,HOME,OKC,86,L,-9,95,DAL
2022-01-02,DAL @ OKC,2022,VISITOR,DAL,95,W,9,86,OKC
2022-01-02,IND @ CLE,2022,HOME,CLE,108,W,4,104,IND
2022-01-02,IND @ CLE,2022,VISITOR,IND,104,L,-4,108,CLE
2022-01-02,MIA @ SAC,2022,HOME,SAC,115,W,2,113,MIA
2022-01-02,MIA @ SAC,2022,VISITOR,MIA,113,L,-2,115,SAC
2022-01-02,MIN @ LAL,2022,HOME,LAL,108,W,5,103,MIN
2022-01-02,MIN @ LAL,2022,VISITOR,MIN,103,L,-5,108,LAL
2022-01-02,NYK @ TOR,2022,HOME,TOR,120,W,15,105,NYK
2022-01-02,NYK @ TOR,2022,VISITOR,NYK,105,L,-15,120,TOR
2022-01-02,ORL @ BOS,2022,HOME,BOS,116,W,5,111,ORL
2022-01-02,ORL @ BOS,2022,VISITOR,ORL,111,L,-5,116,BOS
2022-01-02,PHO @ CHA,2022,HOME,CHA,99,L,-34,133,PHO
2022-01-02,PHO @ CHA,2022,VISITOR,PHO,133,W,34,99,CHA
2022-01-03,ATL @ POR,2022,HOME,POR,136,W,5,131,ATL
2022-01-03,ATL @ POR,2022,VISITOR,ATL,131,L,-5,136,POR
2022-01-03,CHA @ WAS,2022,HOME,WAS,124,W,3,121,CHA
2022-01-03,CHA @ WAS,2022,VISITOR,CHA,121,L,-3,124,WAS
2022-01-03,DEN @ DAL,2022,HOME,DAL,103,W,14,89,DEN
2022-01-03,DEN @ DAL,2022,VISITOR,DEN,89,L,-14,103,DAL
2022-01-03,DET @ MIL,2022,HOME,MIL,106,L,-9,115,DET
2022-01-03,DET @ MIL,2022,VISITOR,DET,115,W,9,106,MIL
2022-01-03,HOU @ PHI,2022,HOME,PHI,133,W,20,113,HOU
2022-01-03,HOU @ PHI,2022,VISITOR,HOU,113,L,-20,133,PHI
2022-01-03,MEM @ BKN,2022,HOME,BKN,104,L,-14,118,MEM
2022-01-03,MEM @ BKN,2022,VISITOR,MEM,118,W,14,104,BKN
2022-01-03,MIA @ GSW,2022,HOME,GSW,115,W,7,108,MIA
2022-01-03,MIA @ GSW,2022,VISITOR,MIA,108,L,-7,115,GSW
2022-01-03,MIN @ LAC,2022,HOME,LAC,104,L,-18,122,MIN
2022-01-03,MIN @ LAC,2022,VISITOR,MIN,122,W,18,104,LAC
2022-01-03,ORL @ CHI,2022,HOME,CHI,102,W,4,98,ORL
2022-01-03,ORL @ CHI,2022,VISITOR,ORL,98,L,-4,102,CHI
2022-01-03,UTA @ NOP,2022,HOME,NOP,104,L,-11,115,UTA
2022-01-03,UTA @ NOP,2022,VISITOR,UTA,115,W,11,104,NOP
2022-01-04,IND @ NYK,2022,HOME,NYK,104,W,10,94,IND
2022-01-04,IND @ NYK,2022,VISITOR,IND,94,L,-10,104,NYK
2022-01-04,MEM @ CLE,2022,HOME,CLE,106,L,-4,110,MEM
2022-01-04,MEM @ CLE,2022,VISITOR,MEM,110,W,4,106,CLE
2022-01-04,PHO @ NOP,2022,HOME,NOP,110,L,-13,123,PHO
2022-01-04,PHO @ NOP,2022,VISITOR,PHO,123,W,13,110,NOP
2022-01-04,SAC @ LAL,2022,HOME,LAL,122,W,8,114,SAC
2022-01-04,SAC @ LAL,2022,VISITOR,SAC,114,L,-8,122,LAL
2022-01-04,SAS @ TOR,2022,HOME,TOR,129,W,25,104,SAS
2022-01-04,SAS @ TOR,2022,VISITOR,SAS,104,L,-25,129,TOR
2022-01-05,ATL @ SAC,2022,HOME,SAC,102,L,-6,108,ATL
2022-01-05,ATL @ SAC,2022,VISITOR,ATL,108,W,6,102,SAC
2022-01-05,BKN @ IND,2022,HOME,IND,121,L,-8,129,BKN
2022-01-05,BKN @ IND,2022,VISITOR,BKN,129,W,8,121,IND
2022-01-05,DET @ CHA,2022,HOME,CHA,140,W,29,111,DET
2022-01-05,DET @ CHA,2022,VISITOR,DET,111,L,-29,140,CHA
2022-01-05,GSW @ DAL,2022,HOME,DAL,99,W,17,82,GSW
2022-01-05,GSW @ DAL,2022,VISITOR,GSW,82,L,-17,99,DAL
2022-01-05,HOU @ WAS,2022,HOME,WAS,111,L,-3,114,HOU
2022-01-05,HOU @ WAS,2022,VISITOR,HOU,114,W,3,111,WAS
2022-01-05,MIA @ POR,2022,HOME,POR,109,L,-6,115,MIA
2022-01-05,MIA @ POR,2022,VISITOR,MIA,115,W,6,109,POR
2022-01-05,OKC @ MIN,2022,HOME,MIN,98,W,8,90,OKC
2022-01-05,OKC @ MIN,2022,VISITOR,OKC,90,L,-8,98,MIN
2022-01-05,PHI @ ORL,2022,HOME,ORL,106,L,-10,116,PHI
2022-01-05,PHI @ ORL,2022,VISITOR,PHI,116,W,10,106,ORL
2022-01-05,SAS @ BOS,2022,HOME,BOS,97,L,-2,99,SAS
2022-01-05,SAS @ BOS,2022,VISITOR,SAS,99,W,2,97,BOS
2022-01-05,TOR @ MIL,2022,HOME,MIL,111,L,-6,117,TOR
2022-01-05,TOR @ MIL,2022,VISITOR,TOR,117,W,6,111,MIL
2022-01-05,UTA @ DEN,2022,HOME,DEN,109,L,-6,115,UTA
2022-01-05,UTA @ DEN,2022,VISITOR,UTA,115,W,6,109,DEN
2022-01-06,BOS @ NYK,2022,HOME,NYK,108,W,3,105,BOS
2022-01-06,BOS @ NYK,2022,VISITOR,BOS,105,L,-3,108,NYK
2022-01-06,DET @ MEM,2022,HOME,MEM,118,W,30,88,DET
2022-01-06,DET @ MEM,2022,VISITOR,DET,88,L,-30,118,MEM
2022-01-06,GSW @ NOP,2022,HOME,NOP,101,W,5,96,GSW
2022-01-06,GSW @ NOP,2022,VISITOR,GSW,96,L,-5,101,NOP
2022-01-06,LAC @ PHO,2022,HOME,PHO,106,W,17,89,LAC
2022-01-06,LAC @ PHO,2022,VISITOR,LAC,89,L,-17,106,PHO
2022-01-07,ATL @ LAL,2022,HOME,LAL,134,W,16,118,ATL
2022-01-07,ATL @ LAL,2022,VISITOR,ATL,118,L,-16,134,LAL
2022-01-07,CLE @ POR,2022,HOME,POR,101,L,-13,114,CLE
2022-01-07,CLE @ POR,2022,VISITOR,CLE,114,W,13,101,POR
2022-01-07,DAL @ HOU,2022,HOME,HOU,106,L,-24,130,DAL
2022-01-07,DAL @ HOU,2022,VISITOR,DAL,130,W,24,106,HOU
2022-01-07,MIL @ BKN,2022,HOME,BKN,109,L,-12,121,MIL
2022-01-07,MIL @ BKN,2022,VISITOR,MIL,121,W,12,109,BKN
2022-01-07,MIN @ OKC,2022,HOME,OKC,105,L,-30,135,MIN
2022-01-07,MIN @ OKC,2022,VISITOR,MIN,135,W,30,105,OKC
2022-01-07,SAC @ DEN,2022,HOME,DEN,121,W,10,111,SAC
2022-01-07,SAC @ DEN,2022,VISITOR,SAC,111,L,-10,121,DEN
2022-01-07,SAS @ PHI,2022,HOME,PHI,119,W,19,100,SAS
2022-01-07,SAS @ PHI,2022,VISITOR,SAS,100,L,-19,119,PHI
2022-01-07,UTA @ TOR,2022,HOME,TOR,122,W,14,108,UTA
2022-01-07,UTA @ TOR,2022,VISITOR,UTA,108,L,-14,122,TOR
2022-01-07,WAS @ CHI,2022,HOME,CHI,130,W,8,122,WAS
2022-01-07,WAS @ CHI,2022,VISITOR,WAS,122,L,-8,130,CHI
2022-01-08,MEM @ LAC,2022,HOME,LAC,108,L,-15,123,MEM
2022-01-08,MEM @ LAC,2022,VISITOR,MEM,123,W,15,108,LAC
2022-01-08,MIA @ PHO,2022,HOME,PHO,100,L,-23,123,MIA
2022-01-08,MIA @ PHO,2022,VISITOR,MIA,123,W,23,100,PHO
2022-01-08,MIL @ CHA,2022,HOME,CHA,114,W,8,106,MIL
2022-01-08,MIL @ CHA,2022,VISITOR,MIL,106,L,-8,114,CHA
2022-01-08,NYK @ BOS,2022,HOME,BOS,99,W,24,75,NYK
2022-01-08,NYK @ BOS,2022,VISITOR,NYK,75,L,-24,99,BOS
2022-01-08,ORL @ DET,2022,HOME,DET,97,W,5,92,ORL
2022-01-08,ORL @ DET,2022,VISITOR,ORL,92,L,-5,97,DET
2022-01-08,UTA @ IND,2022,HOME,IND,125,W,12,113,UTA
2022-01-08,UTA @ IND,2022,VISITOR,UTA,113,L,-12,125,IND
2022-01-09,ATL @ LAC,2022,HOME,LAC,106,W,13,93,ATL
2022-01-09,ATL @ LAC,2022,VISITOR,ATL,93,L,-13,106,LAC
2022-01-09,CHI @ DAL,2022,HOME,DAL,113,W,14,99,CHI
2022-01-09,CHI @ DAL,2022,VISITOR,CHI,99,L,-14,113,DAL
2022-01-09,CLE @ GSW,2022,HOME,GSW,96,W,14,82,CLE
2022-01-09,CLE @ GSW,2022,VISITOR,CLE,82,L,-14,96,GSW
2022-01-09,DEN @ OKC,2022,HOME,OKC,95,L,-4,99,DEN
2022-01-09,DEN @ OKC,2022,VISITOR,DEN,99,W,4,95,OKC
2022-01-09,MEM @ LAL,2022,HOME,LAL,119,L,-8,127,MEM
2022-01-09,MEM @ LAL,2022,VISITOR,MEM,127,W,8,119,LAL
2022-01-09,MIN @ HOU,2022,HOME,HOU,123,L,-18,141,MIN
2022-01-09,MIN @ HOU,2022,VISITOR,MIN,141,W,18,123,HOU
2022-01-09,NOP @ TOR,2022,HOME,TOR,105,W,4,101,NOP
2022-01-09,NOP @ TOR,2022,VISITOR,NOP,101,L,-4,105,TOR
2022-01-09,SAC @ POR,2022,HOME,POR,103,W,15,88,SAC
2022-01-09,SAC @ POR,2022,VISITOR,SAC,88,L,-15,103,POR
2022-01-09,SAS @ BKN,2022,HOME,BKN,121,W,2,119,SAS
2022-01-09,SAS @ BKN,2022,VISITOR,SAS,119,L,-2,121,BKN
2022-01-09,WAS @ ORL,2022,HOME,ORL,100,L,-2,102,WAS
2022-01-09,WAS @ ORL,2022,VISITOR,WAS,102,W,2,100,ORL
2022-01-10,BKN @ POR,2022,HOME,POR,114,W,6,108,BKN
2022-01-10,BKN @ POR,2022,VISITOR,BKN,108,L,-6,114,POR
2022-01-10,CLE @ SAC,2022,HOME,SAC,108,L,-1,109,CLE
2022-01-10,CLE @ SAC,2022,VISITOR,CLE,109,W,1,108,SAC
2022-01-10,IND @ BOS,2022,HOME,BOS,101,W,3,98,IND
2022-01-10,IND @ BOS,2022,VISITOR,IND,98,L,-3,101,BOS
2022-01-10,MIL @ CHA,2022,HOME,CHA,103,W,4,99,MIL
2022-01-10,MIL @ CHA,2022,VISITOR,MIL,99,L,-4,103,CHA
2022-01-10,PHI @ HOU,2022,HOME,HOU,91,L,-20,111,PHI
2022-01-10,PHI @ HOU,2022,VISITOR,PHI,111,W,20,91,HOU
2022-01-10,SAS @ NYK,2022,HOME,NYK,111,W,15,96,SAS
2022-01-10,SAS @ NYK,2022,VISITOR,SAS,96,L,-15,111,NYK
2022-01-10,UTA @ DET,2022,HOME,DET,126,W,10,116,UTA
2022-01-10,UTA @ DET,2022,VISITOR,UTA,116,L,-10,126,DET
2022-01-11,DEN @ LAC,2022,HOME,LAC,87,W,2,85,DEN
2022-01-11,DEN @ LAC,2022,VISITOR,DEN,85,L,-2,87,LAC
2022-01-11,DET @ CHI,2022,HOME,CHI,133,W,46,87,DET
2022-01-11,DET @ CHI,2022,VISITOR,DET,87,L,-46,133,CHI
2022-01-11,GSW @ MEM,2022,HOME,MEM,116,W,8,108,GSW
2022-01-11,GSW @ MEM,2022,VISITOR,GSW,108,L,-8,116,MEM
2022-01-11,MIN @ NOP,2022,HOME,NOP,128,W,3,125,MIN
2022-01-11,MIN @ NOP,2022,VISITOR,MIN,125,L,-3,128,NOP
2022-01-11,OKC @ WAS,2022,HOME,WAS,122,W,4,118,OKC
2022-01-11,OKC @ WAS,2022,VISITOR,OKC,118,L,-4,122,WAS
2022-01-11,PHO @ TOR,2022,HOME,TOR,95,L,-4,99,PHO
2022-01-11,PHO @ TOR,2022,VISITOR,PHO,99,W,4,95,TOR
2022-01-12,BKN @ CHI,2022,HOME,CHI,112,L,-26,138,BKN
2022-01-12,BKN @ CHI,2022,VISITOR,BKN,138,W,26,112,CHI
2022-01-12,BOS @ IND,2022,HOME,IND,100,L,-19,119,BOS
2022-01-12,BOS @ IND,2022,VISITOR,BOS,119,W,19,100,IND
2022-01-12,CHA @ PHI,2022,HOME,PHI,98,L,-11,109,CHA
2022-01-12,CHA @ PHI,2022,VISITOR,CHA,109,W,11,98,PHI
2022-01-12,CLE @ UTA,2022,HOME,UTA,91,L,-20,111,CLE
2022-01-12,CLE @ UTA,2022,VISITOR,CLE,111,W,20,91,UTA
2022-01-12,DAL @ NYK,2022,HOME,NYK,108,W,23,85,DAL
2022-01-12,DAL @ NYK,2022,VISITOR,DAL,85,L,-23,108,NYK
2022-01-12,HOU @ SAS,2022,HOME,SAS,124,L,-4,128,HOU
2022-01-12,HOU @ SAS,2022,VISITOR,HOU,128,W,4,124,SAS
2022-01-12,LAL @ SAC,2022,HOME,SAC,125,W,9,116,LAL
2022-01-12,LAL @ SAC,2022,VISITOR,LAL,116,L,-9,125,SAC
2022-01-12,MIA @ ATL,2022,HOME,ATL,91,L,-24,115,MIA
2022-01-12,MIA @ ATL,2022,VISITOR,MIA,115,W,24,91,ATL
2022-01-12,ORL @ WAS,2022,HOME,WAS,112,W,6,106,ORL
2022-01-12,ORL @ WAS,2022,VISITOR,ORL,106,L,-6,112,WAS
2022-01-13,GSW @ MIL,2022,HOME,MIL,118,W,19,99,GSW
2022-01-13,GSW @ MIL,2022,VISITOR,GSW,99,L,-19,118,MIL
2022-01-13,LAC @ NOP,2022,HOME,NOP,113,W,24,89,LAC
2022-01-13,LAC @ NOP,2022,VISITOR,LAC,89,L,-24,113,NOP
2022-01-13,MIN @ MEM,2022,HOME,MEM,116,W,8,108,MIN
2022-01-13,MIN @ MEM,2022,VISITOR,MIN,108,L,-8,116,MEM
2022-01-13,OKC @ BKN,2022,HOME,BKN,109,L,-21,130,OKC
2022-01-13,OKC @ BKN,2022,VISITOR,OKC,130,W,21,109,BKN
2022-01-13,POR @ DEN,2022,HOME,DEN,140,W,32,108,POR
2022-01-13,POR @ DEN,2022,VISITOR,POR,108,L,-32,140,DEN
2022-01-14,ATL @ MIA,2022,HOME,MIA,124,W,6,118,ATL
2022-01-14,ATL @ MIA,2022,VISITOR,ATL,118,L,-6,124,MIA
2022-01-14,BOS @ PHI,2022,HOME,PHI,111,W,12,99,BOS
2022-01-14,BOS @ PHI,2022,VISITOR,BOS,99,L,-12,111,PHI
2022-01-14,CLE @ SAS,2022,HOME,SAS,109,L,-5,114,CLE
2022-01-14,CLE @ SAS,2022,VISITOR,CLE,114,W,5,109,SAS
2022-01-14,DAL @ MEM,2022,HOME,MEM,85,L,-27,112,DAL
2022-01-14,DAL @ MEM,2022,VISITOR,DAL,112,W,27,85,MEM
2022-01-14,GSW @ CHI,2022,HOME,CHI,96,L,-42,138,GSW
2022-01-14,GSW @ CHI,2022,VISITOR,GSW,138,W,42,96,CHI
2022-01-14,HOU @ SAC,2022,HOME,SAC,126,W,12,114,HOU
2022-01-14,HOU @ SAC,2022,VISITOR,HOU,114,L,-12,126,SAC
2022-01-14,ORL @ CHA,2022,HOME,CHA,109,L,-7,116,ORL
2022-01-14,ORL @ CHA,2022,VISITOR,ORL,116,W,7,109,CHA
2022-01-14,PHO @ IND,2022,HOME,IND,94,L,-18,112,PHO
2022-01-14,PHO @ IND,2022,VISITOR,PHO,112,W,18,94,IND
2022-01-14,TOR @ DET,2022,HOME,DET,103,W,16,87,TOR
2022-01-14,TOR @ DET,2022,VISITOR,TOR,87,L,-16,103,DET
2022-01-15,CHI @ BOS,2022,HOME,BOS,114,W,2,112,CHI
2022-01-15,CHI @ BOS,2022,VISITOR,CHI,112,L,-2,114,BOS
2022-01-15,CLE @ OKC,2022,HOME,OKC,102,L,-5,107,CLE
2022-01-15,CLE @ OKC,2022,VISITOR,CLE,107,W,5,102,OKC
2022-01-15,LAC @ SAS,2022,HOME,SAS,101,W,7,94,LAC
2022-01-15,LAC @ SAS,2022,VISITOR,LAC,94,L,-7,101,SAS
2022-01-15,LAL @ DEN,2022,HOME,DEN,133,W,37,96,LAL
2022-01-15,LAL @ DEN,2022,VISITOR,LAL,96,L,-37,133,DEN
2022-01-15,NOP @ BKN,2022,HOME,BKN,120,W,15,105,NOP
2022-01-15,NOP @ BKN,2022,VISITOR,NOP,105,L,-15,120,BKN
2022-01-15,NYK @ ATL,2022,HOME,ATL,108,L,-9,117,NYK
2022-01-15,NYK @ ATL,2022,VISITOR,NYK,117,W,9,108,ATL
2022-01-15,ORL @ DAL,2022,HOME,DAL,108,W,16,92,ORL
2022-01-15,ORL @ DAL,2022,VISITOR,ORL,92,L,-16,108,DAL
2022-01-15,PHI @ MIA,2022,HOME,MIA,98,L,-11,109,PHI
2022-01-15,PHI @ MIA,2022,VISITOR,PHI,109,W,11,98,MIA
2022-01-15,POR @ WAS,2022,HOME,WAS,110,L,-5,115,POR
2022-01-15,POR @ WAS,2022,VISITOR,POR,115,W,5,110,WAS
2022-01-15,TOR @ MIL,2022,HOME,MIL,96,L,-7,103,TOR
2022-01-15,TOR @ MIL,2022,VISITOR,TOR,103,W,7,96,MIL
2022-01-16,GSW @ MIN,2022,HOME,MIN,119,W,20,99,GSW
2022-01-16,GSW @ MIN,2022,VISITOR,GSW,99,L,-20,119,MIN
2022-01-16,HOU @ SAC,2022,HOME,SAC,112,L,-6,118,HOU
2022-01-16,HOU @ SAC,2022,VISITOR,HOU,118,W,6,112,SAC
2022-01-16,PHO @ DET,2022,HOME,DET,108,L,-27,135,PHO
2022-01-16,PHO @ DET,2022,VISITOR,PHO,135,W,27,108,DET
2022-01-16,UTA @ DEN,2022,HOME,DEN,102,L,-23,125,UTA
2022-01-16,UTA @ DEN,2022,VISITOR,UTA,125,W,23,102,DEN
2022-01-17,BKN @ CLE,2022,HOME,CLE,114,W,7,107,BKN
2022-01-17,BKN @ CLE,2022,VISITOR,BKN,107,L,-7,114,CLE
2022-01-17,CHA @ NYK,2022,HOME,NYK,87,L,-10,97,CHA
2022-01-17,CHA @ NYK,2022,VISITOR,CHA,97,W,10,87,NYK
2022-01-17,CHI @ MEM,2022,HOME,MEM,119,W,13,106,CHI
2022-01-17,CHI @ MEM,2022,VISITOR,CHI,106,L,-13,119,MEM
2022-01-17,IND @ LAC,2022,HOME,LAC,139,W,6,133,IND
2022-01-17,IND @ LAC,2022,VISITOR,IND,133,L,-6,139,LAC
2022-01-17,MIL @ ATL,2022,HOME,ATL,121,W,7,114,MIL
2022-01-17,MIL @ ATL,2022,VISITOR,MIL,114,L,-7,121,ATL
2022-01-17,NOP @ BOS,2022,HOME,BOS,104,W,12,92,NOP
2022-01-17,NOP @ BOS,2022,VISITOR,NOP,92,L,-12,104,BOS
2022-01-17,OKC @ DAL,2022,HOME,DAL,104,W,2,102,OKC
2022-01-17,OKC @ DAL,2022,VISITOR,OKC,102,L,-2,104,DAL
2022-01-17,PHI @ WAS,2022,HOME,WAS,117,W,19,98,PHI
2022-01-17,PHI @ WAS,2022,VISITOR,PHI,98,L,-19,117,WAS
2022-01-17,PHO @ SAS,2022,HOME,SAS,107,L,-14,121,PHO
2022-01-17,PHO @ SAS,2022,VISITOR,PHO,121,W,14,107,SAS
2022-01-17,POR @ ORL,2022,HOME,ORL,88,L,-10,98,POR
2022-01-17,POR @ ORL,2022,VISITOR,POR,98,W,10,88,ORL
2022-01-17,TOR @ MIA,2022,HOME,MIA,104,W,5,99,TOR
2022-01-17,TOR @ MIA,2022,VISITOR,TOR,99,L,-5,104,MIA
2022-01-17,UTA @ LAL,2022,HOME,LAL,101,W,6,95,UTA
2022-01-17,UTA @ LAL,2022,VISITOR,UTA,95,L,-6,101,LAL
2022-01-18,DET @ GSW,2022,HOME,GSW,102,W,16,86,DET
2022-01-18,DET @ GSW,2022,VISITOR,DET,86,L,-16,102,GSW
2022-01-18,MIN @ NYK,2022,HOME,NYK,110,L,-2,112,MIN
2022-01-18,MIN @ NYK,2022,VISITOR,MIN,112,W,2,110,NYK
2022-01-19,BKN @ WAS,2022,HOME,WAS,118,L,-1,119,BKN
2022-01-19,BKN @ WAS,2022,VISITOR,BKN,119,W,1,118,WAS
2022-01-19,CHA @ BOS,2022,HOME,BOS,102,L,-9,111,CHA
2022-01-19,CHA @ BOS,2022,VISITOR,CHA,111,W,9,102,BOS
2022-01-19,CLE @ CHI,2022,HOME,CHI,117,W,13,104,CLE
2022-01-19,CLE @ CHI,2022,VISITOR,CLE,104,L,-13,117,CHI
2022-01-19,DET @ SAC,2022,HOME,SAC,131,L,-2,133,DET
2022-01-19,DET @ SAC,2022,VISITOR,DET,133,W,2,131,SAC
2022-01-19,HOU @ UTA,2022,HOME,UTA,111,L,-5,116,HOU
2022-01-19,HOU @ UTA,2022,VISITOR,HOU,116,W,5,111,UTA
2022-01-19,IND @ LAL,2022,HOME,LAL,104,L,-7,111,IND
2022-01-19,IND @ LAL,2022,VISITOR,IND,111,W,7,104,LAL
2022-01-19,LAC @ DEN,2022,HOME,DEN,130,W,2,128,LAC
2022-01-19,LAC @ DEN,2022,VISITOR,LAC,128,L,-2,130,DEN
2022-01-19,MEM @ MIL,2022,HOME,MIL,126,W,12,114,MEM
2022-01-19,MEM @ MIL,2022,VISITOR,MEM,114,L,-12,126,MIL
2022-01-19,MIN @ ATL,2022,HOME,ATL,134,W,12,122,MIN
2022-01-19,MIN @ ATL,2022,VISITOR,MIN,122,L,-12,134,ATL
2022-01-19,OKC @ SAS,2022,HOME,SAS,118,W,22,96,OKC
2022-01-19,OKC @ SAS,2022,VISITOR,OKC,96,L,-22,118,SAS
2022-01-19,ORL @ PHI,2022,HOME,PHI,123,W,13,110,ORL
2022-01-19,ORL @ PHI,2022,VISITOR,ORL,110,L,-13,123,PHI
2022-01-19,POR @ MIA,2022,HOME,MIA,104,W,12,92,POR
2022-01-19,POR @ MIA,2022,VISITOR,POR,92,L,-12,104,MIA
2022-01-19,TOR @ DAL,2022,HOME,DAL,102,W,4,98,TOR
2022-01-19,TOR @ DAL,2022,VISITOR,TOR,98,L,-4,102,DAL
2022-01-20,IND @ GSW,2022,HOME,GSW,117,L,-4,121,IND
2022-01-20,IND @ GSW,2022,VISITOR,IND,121,W,4,117,GSW
2022-01-20,NOP @ NYK,2022,HOME,NYK,91,L,-11,102,NOP
2022-01-20,NOP @ NYK,2022,VISITOR,NOP,102,W,11,91,NYK
2022-01-20,PHO @ DAL,2022,HOME,DAL,101,L,-8,109,PHO
2022-01-20,PHO @ DAL,2022,VISITOR,PHO,109,W,8,101,DAL
2022-01-21,BKN @ SAS,2022,HOME,SAS,102,L,-15,117,BKN
2022-01-21,BKN @ SAS,2022,VISITOR,BKN,117,W,15,102,SAS
2022-01-21,CHI @ MIL,2022,HOME,MIL,94,W,4,90,CHI
2022-01-21,CHI @ MIL,2022,VISITOR,CHI,90,L,-4,94,MIL
2022-01-21,DET @ UTA,2022,HOME,UTA,111,W,10,101,DET
2022-01-21,DET @ UTA,2022,VISITOR,DET,101,L,-10,111,UTA
2022-01-21,HOU @ GSW,2022,HOME,GSW,105,W,2,103,HOU
2022-01-21,HOU @ GSW,2022,VISITOR,HOU,103,L,-2,105,GSW
2022-01-21,LAC @ PHI,2022,HOME,PHI,101,L,-1,102,LAC
2022-01-21,LAC @ PHI,2022,VISITOR,LAC,102,W,1,101,PHI
2022-01-21,LAL @ ORL,2022,HOME,ORL,105,L,-11,116,LAL
2022-01-21,LAL @ ORL,2022,VISITOR,LAL,116,W,11,105,ORL
2022-01-21,MEM @ DEN,2022,HOME,DEN,118,L,-4,122,MEM
2022-01-21,MEM @ DEN,2022,VISITOR,MEM,122,W,4,118,DEN
2022-01-21,MIA @ ATL,2022,HOME,ATL,110,W,2,108,MIA
2022-01-21,MIA @ ATL,2022,VISITOR,MIA,108,L,-2,110,ATL
2022-01-21,OKC @ CHA,2022,HOME,CHA,121,W,23,98,OKC
2022-01-21,OKC @ CHA,2022,VISITOR,OKC,98,L,-23,121,CHA
2022-01-21,POR @ BOS,2022,HOME,BOS,105,L,-4,109,POR
2022-01-21,POR @ BOS,2022,VISITOR,POR,109,W,4,105,BOS
2022-01-21,TOR @ WAS,2022,HOME,WAS,105,L,-4,109,TOR
2022-01-21,TOR @ WAS,2022,VISITOR,TOR,109,W,4,105,WAS
2022-01-22,IND @ PHO,2022,HOME,PHO,113,W,10,103,IND
2022-01-22,IND @ PHO,2022,VISITOR,IND,103,L,-10,113,PHO
2022-01-22,OKC @ CLE,2022,HOME,CLE,94,W,7,87,OKC
2022-01-22,OKC @ CLE,2022,VISITOR,OKC,87,L,-7,94,CLE
2022-01-22,SAC @ MIL,2022,HOME,MIL,133,W,6,127,SAC
2022-01-22,SAC @ MIL,2022,VISITOR,SAC,127,L,-6,133,MIL
2022-01-23,ATL @ CHA,2022,HOME,CHA,91,L,-22,113,ATL
2022-01-23,ATL @ CHA,2022,VISITOR,ATL,113,W,22,91,CHA
2022-01-23,BKN @ MIN,2022,HOME,MIN,136,W,11,125,BKN
2022-01-23,BKN @ MIN,2022,VISITOR,BKN,125,L,-11,136,MIN
2022-01-23,BOS @ WAS,2022,HOME,WAS,87,L,-29,116,BOS
2022-01-23,BOS @ WAS,2022,VISITOR,BOS,116,W,29,87,WAS
2022-01-23,CHI @ ORL,2022,HOME,ORL,114,W,19,95,CHI
2022-01-23,CHI @ ORL,2022,VISITOR,CHI,95,L,-19,114,ORL
